0,0,0,0,0,0,0,0
0.005,0.002529,0.0025146,0.0025266,0.0025163,0.0025243,0.0025165,0.0024465
0.01,0.0050626,0.0050264,0.0050533,0.0050327,0.0050485,0.005033,0.0048929
0.015,0.0076008,0.0075633,0.0075799,0.007549,0.0075728,0.0075495,0.0073394
0.02,0.010144,0.010089,0.010107,0.010065,0.010097,0.010066,0.009786
0.025,0.012691,0.012631,0.012633,0.012582,0.012622,0.012583,0.012233
0.03,0.015244,0.015172,0.01516,0.015098,0.015146,0.015099,0.014679
0.035,0.017801,0.01771,0.017687,0.017615,0.01767,0.017616,0.017126
0.04,0.020362,0.020274,0.020213,0.020131,0.020195,0.020132,0.019572
0.045,0.022929,0.022828,0.02274,0.022648,0.022719,0.022649,0.022019
0.05,0.0255,0.025388,0.025266,0.025164,0.025244,0.025166,0.024466
0.055,0.028076,0.027947,0.027793,0.027681,0.027768,0.027682,0.026912
0.06,0.030657,0.030513,0.03032,0.030198,0.030293,0.030199,0.029359
0.065,0.033242,0.033088,0.032846,0.032714,0.032817,0.032716,0.031806
0.07,0.035833,0.035671,0.035373,0.035231,0.035342,0.035233,0.034253
0.075,0.038428,0.038251,0.0379,0.037747,0.037867,0.037749,0.0367
0.08,0.041028,0.04084,0.040426,0.040264,0.040391,0.040266,0.039146
0.085,0.043632,0.043427,0.042953,0.042781,0.042916,0.042783,0.041593
0.09,0.046242,0.046023,0.04548,0.045298,0.045441,0.0453,0.04404
0.095,0.048856,0.048627,0.048006,0.047814,0.047965,0.047817,0.046487
0.1,0.051476,0.05125,0.050533,0.050331,0.05049,0.050334,0.048934
